Name,Score,Review,Link,Addr
제주엔우영베이커리카페,4.6,리뷰 10,https://place.map.kakao.com/918760342,"
제주특별자치도 제주시 구좌읍 구좌로 40
(지번) 구좌읍 세화리 1421-2
"
카페라라라 주차장,0.0,리뷰 1,https://place.map.kakao.com/2035496562,"
제주특별자치도 제주시 구좌읍 세화리 1498-3

"
연인카페,0.0,리뷰 0,https://place.map.kakao.com/113667987,"
제주특별자치도 제주시 구좌읍 세화4길 5 1층
(지번) 구좌읍 세화리 1418-8
"
태양카페,0.0,리뷰 0,https://place.map.kakao.com/393265636,"
제주특별자치도 제주시 구좌읍 구좌로 36
(지번) 구좌읍 세화리 1538
"
하하호호 우도본점,4.0,리뷰 91,https://place.map.kakao.com/21531701,"
제주특별자치도 제주시 우도면 우도해안길 532
(지번) 우도면 연평리 859
"
우도해적식당,3.1,리뷰 1,https://place.map.kakao.com/26511058,"
제주특별자치도 제주시 우도면 우도해안길 794-4
(지번) 우도면 연평리 1200-1
"
모란이피기까지,0.0,리뷰 0,https://place.map.kakao.com/443765682,"
제주특별자치도 제주시 구좌읍 상하도길 60
(지번) 구좌읍 상도리 435-1
"
성산읍코지리카페,0.0,리뷰 1,https://place.map.kakao.com/26869545,"
제주특별자치도 서귀포시 성산읍 신양로 99
(지번) 성산읍 고성리 203-6
"
언니앤누나,5.0,리뷰 2,https://place.map.kakao.com/899167314,"
제주특별자치도 서귀포시 성산읍 신양로 72 3층
(지번) 성산읍 고성리 557-9
"
라메종베니 위드 로컬푸드,0.0,리뷰 1,https://place.map.kakao.com/1844211343,"
제주특별자치도 서귀포시 성산읍 신양로122번길 10-6
(지번) 성산읍 고성리 189-2
"
구씨커피로스터스,,리뷰 55,https://place.map.kakao.com/877966090,"
제주특별자치도 제주시 구좌읍 구좌로 21 1층
(지번) 구좌읍 세화리 1524-3
"
에스피피,0.0,리뷰 0,https://place.map.kakao.com/1982662667,"
제주특별자치도 서귀포시 성산읍 신양로122번길 17
(지번) 성산읍 고성리 559-1
"
어니스트밀크 본점,4.7,리뷰 184,https://place.map.kakao.com/718346639,"
제주특별자치도 서귀포시 성산읍 중산간동로 3147-7
(지번) 성산읍 수산리 1490
"
오늘의감정오감,5.0,리뷰 5,https://place.map.kakao.com/155596914,"
제주특별자치도 제주시 구좌읍 세화11길 12 탱자싸롱 게스트하우스 맞은편 돌집
(지번) 구좌읍 세화리 22
"
레프트핸더,0.0,리뷰 0,https://place.map.kakao.com/670244979,"
제주특별자치도 제주시 구좌읍 상도북2길 17-12
(지번) 구좌읍 상도리 471-25
"
카페477+,4.8,리뷰 14,https://place.map.kakao.com/1929732708,"
제주특별자치도 제주시 구좌읍 세평항로 46-9 2층
(지번) 구좌읍 세화리 3641-10
"
이디,5.0,리뷰 1,https://place.map.kakao.com/307240389,"
제주특별자치도 제주시 구좌읍 해녀박물관길 33-2
(지번) 구좌읍 세화리 1476-5
"
춘삼월,0.0,리뷰 0,https://place.map.kakao.com/1649820798,"
제주특별자치도 제주시 구좌읍 해녀박물관길 29
(지번) 구좌읍 세화리 1-26
"
풀잎들,,리뷰 6,https://place.map.kakao.com/1825333780,"
제주특별자치도 제주시 구좌읍 구좌로 56 1, 2층
(지번) 구좌읍 세화리 1415-2
"
프랭크서울,4.0,리뷰 0,https://place.map.kakao.com/1713872192,"
제주특별자치도 제주시 구좌읍 세화10길 1 1층
(지번) 구좌읍 세화리 1324-7
"
리투스,5.0,리뷰 0,https://place.map.kakao.com/1538698904,"
제주특별자치도 제주시 구좌읍 세화7길 17-7
(지번) 구좌읍 세화리 1477-22
"
와니크로플,5.0,리뷰 0,https://place.map.kakao.com/589586688,"
제주특별자치도 제주시 구좌읍 세화12길 18 1층
(지번) 구좌읍 세화리 1332-4
"
드리머스카페,0.0,리뷰 0,https://place.map.kakao.com/1612106388,"
제주특별자치도 제주시 구좌읍 구좌로 91 1층
(지번) 구좌읍 세화리 1368
"
로이셀세화,5.0,리뷰 4,https://place.map.kakao.com/592590141,"
제주특별자치도 제주시 구좌읍 세화5길 8 1층
(지번) 구좌읍 세화리 1488-1
"
휴린인터내셔날,0.0,리뷰 0,https://place.map.kakao.com/861308937,"
제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17
(지번) 성산읍 고성리 2040-1
"
카페봄봄 제주세화점,5.0,리뷰 1,https://place.map.kakao.com/2014310670,"
제주특별자치도 제주시 구좌읍 세평항로 12 1층
(지번) 구좌읍 세화리 3648-5
"
카페록록 세화읍내점,,리뷰 13,https://place.map.kakao.com/573216130,"
제주특별자치도 제주시 구좌읍 구좌로 49 1층
(지번) 구좌읍 세화리 1465
"
네모카페,5.0,리뷰 0,https://place.map.kakao.com/27444800,"
제주특별자치도 제주시 구좌읍 해맞이해안로 1460
(지번) 구좌읍 세화리 1477-15
"
해오름다방,0.0,리뷰 0,https://place.map.kakao.com/11204547,"
제주특별자치도 제주시 구좌읍 세화2길 11 2층
(지번) 구좌읍 세화리 1424-4
"
하루이수다,0.0,리뷰 7,https://place.map.kakao.com/1796092581,"
제주특별자치도 제주시 구좌읍 세화남1길 3
(지번) 구좌읍 세화리 1248-3
"
파스쿠찌 제주세화DI점,1.0,리뷰 0,https://place.map.kakao.com/1373763587,"
제주특별자치도 제주시 구좌읍 일주동로 3126
(지번) 구좌읍 세화리 1560
"
정다운다방,0.0,리뷰 0,https://place.map.kakao.com/11327203,"
제주특별자치도 제주시 구좌읍 구좌로 46
(지번) 구좌읍 세화리 1419
"
준카페,0.0,리뷰 0,https://place.map.kakao.com/22875898,"
제주특별자치도 제주시 구좌읍 세화3길 1 2층
(지번) 구좌읍 세화리 1452-19
"
꼭지카페,0.0,리뷰 0,https://place.map.kakao.com/1129656193,"
제주특별자치도 제주시 구좌읍 세화4길 10 2층
(지번) 구좌읍 세화리 1448-1
"
세화카페여우구슬,5.0,리뷰 0,https://place.map.kakao.com/1181416470,"
제주특별자치도 제주시 구좌읍 세화3길 17
(지번) 구좌읍 세화리 1511-4
"
교차로,0.0,리뷰 0,https://place.map.kakao.com/21517570,"
제주특별자치도 제주시 구좌읍 구좌로 52
(지번) 구좌읍 세화리 1419-2
"
세원다방,0.0,리뷰 0,https://place.map.kakao.com/9132400,"
제주특별자치도 제주시 구좌읍 구좌로 33-13 지하
(지번) 구좌읍 세화리 1521-11
"
장청림카페,0.0,리뷰 0,https://place.map.kakao.com/1481535048,"
제주특별자치도 제주시 구좌읍 세화5길 4
(지번) 구좌읍 세화리 1464-7
"
일조다방,0.0,리뷰 0,https://place.map.kakao.com/9418579,"
제주특별자치도 제주시 구좌읍 구좌로 48
(지번) 구좌읍 세화리 1419-4
"
은하수다방,0.0,리뷰 0,https://place.map.kakao.com/11517392,"
제주특별자치도 제주시 구좌읍 세화3길 8
(지번) 구좌읍 세화리 1454-1
"
향다방,5.0,리뷰 0,https://place.map.kakao.com/21248158,"
제주특별자치도 제주시 구좌읍 구좌로 44
(지번) 구좌읍 세화리 1421-1
"
청림카페,0.0,리뷰 0,https://place.map.kakao.com/114081608,"
제주특별자치도 제주시 구좌읍 세화5길 4
(지번) 구좌읍 세화리 1464-7
"
카페이야기,5.0,리뷰 1,https://place.map.kakao.com/18013376,"
제주특별자치도 제주시 구좌읍 세화1길 32
(지번) 구좌읍 세화리 3643-15
"
장미다방,0.0,리뷰 0,https://place.map.kakao.com/9412093,"
제주특별자치도 제주시 구좌읍 구좌로 34-1
(지번) 구좌읍 세화리 1538-4
"
밤의테이블,5.0,리뷰 7,https://place.map.kakao.com/1832578399,"
제주특별자치도 제주시 구좌읍 구좌로 34
(지번) 구좌읍 세화리 1538-2
"
이름없는카페,0.0,리뷰 0,https://place.map.kakao.com/863496868,"
제주특별자치도 제주시 구좌읍 세화4길 10 나동 2층
(지번) 구좌읍 세화리 1448-1
"
만남다방,0.0,리뷰 0,https://place.map.kakao.com/9759552,"
제주특별자치도 제주시 구좌읍 구좌로 29-1 2층
(지번) 구좌읍 세화리 1521-6
"
비원다방,0.0,리뷰 0,https://place.map.kakao.com/14495585,"
제주특별자치도 제주시 구좌읍 구좌로 37-3
(지번) 구좌읍 세화리 1452-18
"
쏘스위트카페,5.0,리뷰 1,https://place.map.kakao.com/654674753,"
제주특별자치도 서귀포시 성산읍 서성일로1010번길 38-30
(지번) 성산읍 수산리 772-5
"
온평마을일번지,5.0,리뷰 3,https://place.map.kakao.com/1311144135,"
제주특별자치도 서귀포시 성산읍 환해장성로 803
(지번) 성산읍 온평리 1-2
"
카페777플러스,0.0,리뷰 1,https://place.map.kakao.com/2142615858,"
제주특별자치도 제주시 구좌읍 세평항로 46-9
(지번) 구좌읍 세화리 3641-10
"
세화길카페,0.0,리뷰 0,https://place.map.kakao.com/112641365,"
제주특별자치도 제주시 구좌읍 세화1길 17
(지번) 구좌읍 세화리 3645-8
"
세화농부,0.0,리뷰 0,https://place.map.kakao.com/692487500,"
제주특별자치도 제주시 구좌읍 세화1길 32
(지번) 구좌읍 세화리 3643-15
"
길카페,0.0,리뷰 0,https://place.map.kakao.com/1499283160,"
제주특별자치도 제주시 구좌읍 세화1길 17
(지번) 구좌읍 세화리 3645-8
"
뽀요요펜션카페,4.2,리뷰 13,https://place.map.kakao.com/13283796,"
제주특별자치도 제주시 우도면 우도해안길 128
(지번) 우도면 연평리 2652
"
아이스크림연구소카페,4.4,리뷰 20,https://place.map.kakao.com/26885574,"
제주특별자치도 제주시 우도면 우도봉길 47
(지번) 우도면 연평리 343-2
"
달봉펜션&카페,5.0,리뷰 0,https://place.map.kakao.com/484719553,"
제주특별자치도 제주시 우도면 우도해안길 636
(지번) 우도면 연평리 762
"
카페우도슈퍼 . 경화민박,0.0,리뷰 1,https://place.map.kakao.com/1496485175,"
제주특별자치도 제주시 우도면 천진길 62
(지번) 우도면 연평리 1875-4
"
팔천순대&카페 성산본점,4.6,리뷰 4,https://place.map.kakao.com/168719596,"
제주특별자치도 서귀포시 성산읍 성산등용로 78 나동 1층
(지번) 성산읍 성산리 362-1
"
카페더라이트 전기차충전소,0.0,리뷰 1,https://place.map.kakao.com/304605924,"
제주특별자치도 서귀포시 성산읍 한도로 267 카페 건물 우측
(지번) 성산읍 성산리 298-22
"
카페더라이트 주차장,0.0,리뷰 0,https://place.map.kakao.com/848197754,"
제주특별자치도 서귀포시 성산읍 성산리 298-22

"
민지카페,0.0,리뷰 0,https://place.map.kakao.com/736597683,"
제주특별자치도 서귀포시 성산읍 성산중앙로 52
(지번) 성산읍 성산리 228
"
릴로,4.8,리뷰 94,https://place.map.kakao.com/1460787139,"
제주특별자치도 제주시 구좌읍 종달로 60-12 1층
(지번) 구좌읍 종달리 1889-4
"
리울펜션카페,0.0,리뷰 1,https://place.map.kakao.com/6070610,"
제주특별자치도 제주시 구좌읍 일주동로 3698
(지번) 구좌읍 종달리 2594-2
"
EGON 카페 전기차충전소,0.0,리뷰 0,https://place.map.kakao.com/1066247350,"
제주특별자치도 서귀포시 성산읍 신고로 52-18
(지번) 성산읍 고성리 485-1
"
마레1440 펜션&카페,2.6,리뷰 3,https://place.map.kakao.com/1410290285,"
제주특별자치도 제주시 구좌읍 해맞이해안로 1440 1,2층
(지번) 구좌읍 세화리 1479-1
"
제주엔우영베이커리카페,4.6,리뷰 10,https://place.map.kakao.com/918760342,"
제주특별자치도 제주시 구좌읍 구좌로 40
(지번) 구좌읍 세화리 1421-2
"
카페라라라 주차장,0.0,리뷰 1,https://place.map.kakao.com/2035496562,"
제주특별자치도 제주시 구좌읍 세화리 1498-3

"
연인카페,0.0,리뷰 0,https://place.map.kakao.com/113667987,"
제주특별자치도 제주시 구좌읍 세화4길 5 1층
(지번) 구좌읍 세화리 1418-8
"
태양카페,0.0,리뷰 0,https://place.map.kakao.com/393265636,"
제주특별자치도 제주시 구좌읍 구좌로 36
(지번) 구좌읍 세화리 1538
"
하하호호 우도본점,4.0,리뷰 91,https://place.map.kakao.com/21531701,"
제주특별자치도 제주시 우도면 우도해안길 532
(지번) 우도면 연평리 859
"
우도해적식당,3.1,리뷰 1,https://place.map.kakao.com/26511058,"
제주특별자치도 제주시 우도면 우도해안길 794-4
(지번) 우도면 연평리 1200-1
"
모란이피기까지,0.0,리뷰 0,https://place.map.kakao.com/443765682,"
제주특별자치도 제주시 구좌읍 상하도길 60
(지번) 구좌읍 상도리 435-1
"
성산읍코지리카페,0.0,리뷰 1,https://place.map.kakao.com/26869545,"
제주특별자치도 서귀포시 성산읍 신양로 99
(지번) 성산읍 고성리 203-6
"
언니앤누나,5.0,리뷰 2,https://place.map.kakao.com/899167314,"
제주특별자치도 서귀포시 성산읍 신양로 72 3층
(지번) 성산읍 고성리 557-9
"
라메종베니 위드 로컬푸드,0.0,리뷰 1,https://place.map.kakao.com/1844211343,"
제주특별자치도 서귀포시 성산읍 신양로122번길 10-6
(지번) 성산읍 고성리 189-2
"
구씨커피로스터스,,리뷰 55,https://place.map.kakao.com/877966090,"
제주특별자치도 제주시 구좌읍 구좌로 21 1층
(지번) 구좌읍 세화리 1524-3
"
에스피피,0.0,리뷰 0,https://place.map.kakao.com/1982662667,"
제주특별자치도 서귀포시 성산읍 신양로122번길 17
(지번) 성산읍 고성리 559-1
"
어니스트밀크 본점,4.7,리뷰 184,https://place.map.kakao.com/718346639,"
제주특별자치도 서귀포시 성산읍 중산간동로 3147-7
(지번) 성산읍 수산리 1490
"
오늘의감정오감,5.0,리뷰 5,https://place.map.kakao.com/155596914,"
제주특별자치도 제주시 구좌읍 세화11길 12 탱자싸롱 게스트하우스 맞은편 돌집
(지번) 구좌읍 세화리 22
"
레프트핸더,0.0,리뷰 0,https://place.map.kakao.com/670244979,"
제주특별자치도 제주시 구좌읍 상도북2길 17-12
(지번) 구좌읍 상도리 471-25
"
카페477+,4.8,리뷰 14,https://place.map.kakao.com/1929732708,"
제주특별자치도 제주시 구좌읍 세평항로 46-9 2층
(지번) 구좌읍 세화리 3641-10
"
이디,5.0,리뷰 1,https://place.map.kakao.com/307240389,"
제주특별자치도 제주시 구좌읍 해녀박물관길 33-2
(지번) 구좌읍 세화리 1476-5
"
춘삼월,0.0,리뷰 0,https://place.map.kakao.com/1649820798,"
제주특별자치도 제주시 구좌읍 해녀박물관길 29
(지번) 구좌읍 세화리 1-26
"
풀잎들,,리뷰 6,https://place.map.kakao.com/1825333780,"
제주특별자치도 제주시 구좌읍 구좌로 56 1, 2층
(지번) 구좌읍 세화리 1415-2
"
프랭크서울,4.0,리뷰 0,https://place.map.kakao.com/1713872192,"
제주특별자치도 제주시 구좌읍 세화10길 1 1층
(지번) 구좌읍 세화리 1324-7
"
리투스,5.0,리뷰 0,https://place.map.kakao.com/1538698904,"
제주특별자치도 제주시 구좌읍 세화7길 17-7
(지번) 구좌읍 세화리 1477-22
"
와니크로플,5.0,리뷰 0,https://place.map.kakao.com/589586688,"
제주특별자치도 제주시 구좌읍 세화12길 18 1층
(지번) 구좌읍 세화리 1332-4
"
드리머스카페,0.0,리뷰 0,https://place.map.kakao.com/1612106388,"
제주특별자치도 제주시 구좌읍 구좌로 91 1층
(지번) 구좌읍 세화리 1368
"
로이셀세화,5.0,리뷰 4,https://place.map.kakao.com/592590141,"
제주특별자치도 제주시 구좌읍 세화5길 8 1층
(지번) 구좌읍 세화리 1488-1
"
휴린인터내셔날,0.0,리뷰 0,https://place.map.kakao.com/861308937,"
제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17
(지번) 성산읍 고성리 2040-1
"
카페봄봄 제주세화점,5.0,리뷰 1,https://place.map.kakao.com/2014310670,"
제주특별자치도 제주시 구좌읍 세평항로 12 1층
(지번) 구좌읍 세화리 3648-5
"
카페록록 세화읍내점,,리뷰 13,https://place.map.kakao.com/573216130,"
제주특별자치도 제주시 구좌읍 구좌로 49 1층
(지번) 구좌읍 세화리 1465
"
네모카페,5.0,리뷰 0,https://place.map.kakao.com/27444800,"
제주특별자치도 제주시 구좌읍 해맞이해안로 1460
(지번) 구좌읍 세화리 1477-15
"
해오름다방,0.0,리뷰 0,https://place.map.kakao.com/11204547,"
제주특별자치도 제주시 구좌읍 세화2길 11 2층
(지번) 구좌읍 세화리 1424-4
"
하루이수다,0.0,리뷰 7,https://place.map.kakao.com/1796092581,"
제주특별자치도 제주시 구좌읍 세화남1길 3
(지번) 구좌읍 세화리 1248-3
"
파스쿠찌 제주세화DI점,1.0,리뷰 0,https://place.map.kakao.com/1373763587,"
제주특별자치도 제주시 구좌읍 일주동로 3126
(지번) 구좌읍 세화리 1560
"
정다운다방,0.0,리뷰 0,https://place.map.kakao.com/11327203,"
제주특별자치도 제주시 구좌읍 구좌로 46
(지번) 구좌읍 세화리 1419
"
준카페,0.0,리뷰 0,https://place.map.kakao.com/22875898,"
제주특별자치도 제주시 구좌읍 세화3길 1 2층
(지번) 구좌읍 세화리 1452-19
"
꼭지카페,0.0,리뷰 0,https://place.map.kakao.com/1129656193,"
제주특별자치도 제주시 구좌읍 세화4길 10 2층
(지번) 구좌읍 세화리 1448-1
"
세화카페여우구슬,5.0,리뷰 0,https://place.map.kakao.com/1181416470,"
제주특별자치도 제주시 구좌읍 세화3길 17
(지번) 구좌읍 세화리 1511-4
"
교차로,0.0,리뷰 0,https://place.map.kakao.com/21517570,"
제주특별자치도 제주시 구좌읍 구좌로 52
(지번) 구좌읍 세화리 1419-2
"
세원다방,0.0,리뷰 0,https://place.map.kakao.com/9132400,"
제주특별자치도 제주시 구좌읍 구좌로 33-13 지하
(지번) 구좌읍 세화리 1521-11
"
장청림카페,0.0,리뷰 0,https://place.map.kakao.com/1481535048,"
제주특별자치도 제주시 구좌읍 세화5길 4
(지번) 구좌읍 세화리 1464-7
"
일조다방,0.0,리뷰 0,https://place.map.kakao.com/9418579,"
제주특별자치도 제주시 구좌읍 구좌로 48
(지번) 구좌읍 세화리 1419-4
"
은하수다방,0.0,리뷰 0,https://place.map.kakao.com/11517392,"
제주특별자치도 제주시 구좌읍 세화3길 8
(지번) 구좌읍 세화리 1454-1
"
향다방,5.0,리뷰 0,https://place.map.kakao.com/21248158,"
제주특별자치도 제주시 구좌읍 구좌로 44
(지번) 구좌읍 세화리 1421-1
"
청림카페,0.0,리뷰 0,https://place.map.kakao.com/114081608,"
제주특별자치도 제주시 구좌읍 세화5길 4
(지번) 구좌읍 세화리 1464-7
"
카페이야기,5.0,리뷰 1,https://place.map.kakao.com/18013376,"
제주특별자치도 제주시 구좌읍 세화1길 32
(지번) 구좌읍 세화리 3643-15
"
장미다방,0.0,리뷰 0,https://place.map.kakao.com/9412093,"
제주특별자치도 제주시 구좌읍 구좌로 34-1
(지번) 구좌읍 세화리 1538-4
"
밤의테이블,5.0,리뷰 7,https://place.map.kakao.com/1832578399,"
제주특별자치도 제주시 구좌읍 구좌로 34
(지번) 구좌읍 세화리 1538-2
"
이름없는카페,0.0,리뷰 0,https://place.map.kakao.com/863496868,"
제주특별자치도 제주시 구좌읍 세화4길 10 나동 2층
(지번) 구좌읍 세화리 1448-1
"
만남다방,0.0,리뷰 0,https://place.map.kakao.com/9759552,"
제주특별자치도 제주시 구좌읍 구좌로 29-1 2층
(지번) 구좌읍 세화리 1521-6
"
비원다방,0.0,리뷰 0,https://place.map.kakao.com/14495585,"
제주특별자치도 제주시 구좌읍 구좌로 37-3
(지번) 구좌읍 세화리 1452-18
"
쏘스위트카페,5.0,리뷰 1,https://place.map.kakao.com/654674753,"
제주특별자치도 서귀포시 성산읍 서성일로1010번길 38-30
(지번) 성산읍 수산리 772-5
"
온평마을일번지,5.0,리뷰 3,https://place.map.kakao.com/1311144135,"
제주특별자치도 서귀포시 성산읍 환해장성로 803
(지번) 성산읍 온평리 1-2
"
카페777플러스,0.0,리뷰 1,https://place.map.kakao.com/2142615858,"
제주특별자치도 제주시 구좌읍 세평항로 46-9
(지번) 구좌읍 세화리 3641-10
"
세화길카페,0.0,리뷰 0,https://place.map.kakao.com/112641365,"
제주특별자치도 제주시 구좌읍 세화1길 17
(지번) 구좌읍 세화리 3645-8
"
세화농부,0.0,리뷰 0,https://place.map.kakao.com/692487500,"
제주특별자치도 제주시 구좌읍 세화1길 32
(지번) 구좌읍 세화리 3643-15
"
길카페,0.0,리뷰 0,https://place.map.kakao.com/1499283160,"
제주특별자치도 제주시 구좌읍 세화1길 17
(지번) 구좌읍 세화리 3645-8
"
뽀요요펜션카페,4.2,리뷰 13,https://place.map.kakao.com/13283796,"
제주특별자치도 제주시 우도면 우도해안길 128
(지번) 우도면 연평리 2652
"
아이스크림연구소카페,4.4,리뷰 20,https://place.map.kakao.com/26885574,"
제주특별자치도 제주시 우도면 우도봉길 47
(지번) 우도면 연평리 343-2
"
달봉펜션&카페,5.0,리뷰 0,https://place.map.kakao.com/484719553,"
제주특별자치도 제주시 우도면 우도해안길 636
(지번) 우도면 연평리 762
"
카페우도슈퍼 . 경화민박,0.0,리뷰 1,https://place.map.kakao.com/1496485175,"
제주특별자치도 제주시 우도면 천진길 62
(지번) 우도면 연평리 1875-4
"
팔천순대&카페 성산본점,4.6,리뷰 4,https://place.map.kakao.com/168719596,"
제주특별자치도 서귀포시 성산읍 성산등용로 78 나동 1층
(지번) 성산읍 성산리 362-1
"
카페더라이트 전기차충전소,0.0,리뷰 1,https://place.map.kakao.com/304605924,"
제주특별자치도 서귀포시 성산읍 한도로 267 카페 건물 우측
(지번) 성산읍 성산리 298-22
"
카페더라이트 주차장,0.0,리뷰 0,https://place.map.kakao.com/848197754,"
제주특별자치도 서귀포시 성산읍 성산리 298-22

"
민지카페,0.0,리뷰 0,https://place.map.kakao.com/736597683,"
제주특별자치도 서귀포시 성산읍 성산중앙로 52
(지번) 성산읍 성산리 228
"
릴로,4.8,리뷰 94,https://place.map.kakao.com/1460787139,"
제주특별자치도 제주시 구좌읍 종달로 60-12 1층
(지번) 구좌읍 종달리 1889-4
"
리울펜션카페,0.0,리뷰 1,https://place.map.kakao.com/6070610,"
제주특별자치도 제주시 구좌읍 일주동로 3698
(지번) 구좌읍 종달리 2594-2
"
EGON 카페 전기차충전소,0.0,리뷰 0,https://place.map.kakao.com/1066247350,"
제주특별자치도 서귀포시 성산읍 신고로 52-18
(지번) 성산읍 고성리 485-1
"
마레1440 펜션&카페,2.6,리뷰 3,https://place.map.kakao.com/1410290285,"
제주특별자치도 제주시 구좌읍 해맞이해안로 1440 1,2층
(지번) 구좌읍 세화리 1479-1
"
제주엔우영베이커리카페,4.6,리뷰 10,https://place.map.kakao.com/918760342,"
제주특별자치도 제주시 구좌읍 구좌로 40
(지번) 구좌읍 세화리 1421-2
"
카페라라라 주차장,0.0,리뷰 1,https://place.map.kakao.com/2035496562,"
제주특별자치도 제주시 구좌읍 세화리 1498-3

"
연인카페,0.0,리뷰 0,https://place.map.kakao.com/113667987,"
제주특별자치도 제주시 구좌읍 세화4길 5 1층
(지번) 구좌읍 세화리 1418-8
"
태양카페,0.0,리뷰 0,https://place.map.kakao.com/393265636,"
제주특별자치도 제주시 구좌읍 구좌로 36
(지번) 구좌읍 세화리 1538
"
하하호호 우도본점,4.0,리뷰 91,https://place.map.kakao.com/21531701,"
제주특별자치도 제주시 우도면 우도해안길 532
(지번) 우도면 연평리 859
"
우도해적식당,3.1,리뷰 1,https://place.map.kakao.com/26511058,"
제주특별자치도 제주시 우도면 우도해안길 794-4
(지번) 우도면 연평리 1200-1
"
모란이피기까지,0.0,리뷰 0,https://place.map.kakao.com/443765682,"
제주특별자치도 제주시 구좌읍 상하도길 60
(지번) 구좌읍 상도리 435-1
"
성산읍코지리카페,0.0,리뷰 1,https://place.map.kakao.com/26869545,"
제주특별자치도 서귀포시 성산읍 신양로 99
(지번) 성산읍 고성리 203-6
"
언니앤누나,5.0,리뷰 2,https://place.map.kakao.com/899167314,"
제주특별자치도 서귀포시 성산읍 신양로 72 3층
(지번) 성산읍 고성리 557-9
"
라메종베니 위드 로컬푸드,0.0,리뷰 1,https://place.map.kakao.com/1844211343,"
제주특별자치도 서귀포시 성산읍 신양로122번길 10-6
(지번) 성산읍 고성리 189-2
"
구씨커피로스터스,,리뷰 55,https://place.map.kakao.com/877966090,"
제주특별자치도 제주시 구좌읍 구좌로 21 1층
(지번) 구좌읍 세화리 1524-3
"
에스피피,0.0,리뷰 0,https://place.map.kakao.com/1982662667,"
제주특별자치도 서귀포시 성산읍 신양로122번길 17
(지번) 성산읍 고성리 559-1
"
어니스트밀크 본점,4.7,리뷰 184,https://place.map.kakao.com/718346639,"
제주특별자치도 서귀포시 성산읍 중산간동로 3147-7
(지번) 성산읍 수산리 1490
"
오늘의감정오감,5.0,리뷰 5,https://place.map.kakao.com/155596914,"
제주특별자치도 제주시 구좌읍 세화11길 12 탱자싸롱 게스트하우스 맞은편 돌집
(지번) 구좌읍 세화리 22
"
레프트핸더,0.0,리뷰 0,https://place.map.kakao.com/670244979,"
제주특별자치도 제주시 구좌읍 상도북2길 17-12
(지번) 구좌읍 상도리 471-25
"
카페477+,4.8,리뷰 14,https://place.map.kakao.com/1929732708,"
제주특별자치도 제주시 구좌읍 세평항로 46-9 2층
(지번) 구좌읍 세화리 3641-10
"
이디,5.0,리뷰 1,https://place.map.kakao.com/307240389,"
제주특별자치도 제주시 구좌읍 해녀박물관길 33-2
(지번) 구좌읍 세화리 1476-5
"
춘삼월,0.0,리뷰 0,https://place.map.kakao.com/1649820798,"
제주특별자치도 제주시 구좌읍 해녀박물관길 29
(지번) 구좌읍 세화리 1-26
"
풀잎들,,리뷰 6,https://place.map.kakao.com/1825333780,"
제주특별자치도 제주시 구좌읍 구좌로 56 1, 2층
(지번) 구좌읍 세화리 1415-2
"
프랭크서울,4.0,리뷰 0,https://place.map.kakao.com/1713872192,"
제주특별자치도 제주시 구좌읍 세화10길 1 1층
(지번) 구좌읍 세화리 1324-7
"
리투스,5.0,리뷰 0,https://place.map.kakao.com/1538698904,"
제주특별자치도 제주시 구좌읍 세화7길 17-7
(지번) 구좌읍 세화리 1477-22
"
와니크로플,5.0,리뷰 0,https://place.map.kakao.com/589586688,"
제주특별자치도 제주시 구좌읍 세화12길 18 1층
(지번) 구좌읍 세화리 1332-4
"
드리머스카페,0.0,리뷰 0,https://place.map.kakao.com/1612106388,"
제주특별자치도 제주시 구좌읍 구좌로 91 1층
(지번) 구좌읍 세화리 1368
"
로이셀세화,5.0,리뷰 4,https://place.map.kakao.com/592590141,"
제주특별자치도 제주시 구좌읍 세화5길 8 1층
(지번) 구좌읍 세화리 1488-1
"
휴린인터내셔날,0.0,리뷰 0,https://place.map.kakao.com/861308937,"
제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17
(지번) 성산읍 고성리 2040-1
"
카페봄봄 제주세화점,5.0,리뷰 1,https://place.map.kakao.com/2014310670,"
제주특별자치도 제주시 구좌읍 세평항로 12 1층
(지번) 구좌읍 세화리 3648-5
"
카페록록 세화읍내점,,리뷰 13,https://place.map.kakao.com/573216130,"
제주특별자치도 제주시 구좌읍 구좌로 49 1층
(지번) 구좌읍 세화리 1465
"
네모카페,5.0,리뷰 0,https://place.map.kakao.com/27444800,"
제주특별자치도 제주시 구좌읍 해맞이해안로 1460
(지번) 구좌읍 세화리 1477-15
"
해오름다방,0.0,리뷰 0,https://place.map.kakao.com/11204547,"
제주특별자치도 제주시 구좌읍 세화2길 11 2층
(지번) 구좌읍 세화리 1424-4
"
하루이수다,0.0,리뷰 7,https://place.map.kakao.com/1796092581,"
제주특별자치도 제주시 구좌읍 세화남1길 3
(지번) 구좌읍 세화리 1248-3
"
파스쿠찌 제주세화DI점,1.0,리뷰 0,https://place.map.kakao.com/1373763587,"
제주특별자치도 제주시 구좌읍 일주동로 3126
(지번) 구좌읍 세화리 1560
"
